vehicle_id,origin,destination
9889,90604,96469
9890,48193,30697
9891,81031,50121
9892,62372,52419
9893,70895,30027
9894,57056,92872
9895,41509,77850
9896,76196,64655
9897,94239,89850
9898,92539,79578
9899,84642,48195
9900,53719,79704
9901,30376,84856
9902,40787,97551
9903,86266,40899
9904,96661,94351
9905,40703,46502
9906,80808,52315
9907,47232,25317
9908,79904,94032
9909,85161,93944
9910,12008,30003
9911,43094,74701
9912,69228,86739
9913,45174,48540
9914,30508,82455
9915,86419,89640
9916,73999,45932
9917,90448,98917
9918,53592,30200
9919,58395,54508
9920,88056,44417
9921,114416,86295
9922,50848,70678
9923,70508,38780
9924,78191,32793
9925,43178,33682
9926,47802,32692
9927,32876,31805
9928,55959,78915
9929,34839,33728
9930,36639,77700
9931,103578,94741
9932,68940,91853
9933,73221,37739
9934,87863,89742
9935,96358,85868
9936,51834,45974
9937,89468,30235
9938,89380,74162
9939,89381,84515
9940,64809,34678
9941,82647,38206
9942,52709,30129
9943,1000,52215
9944,59252,99463
9945,44264,54544
9946,49761,30359
9947,33355,88586
9948,96107,80858
9949,82924,79320
9950,96690,69253
9951,77976,30284
9952,24812,33338
9953,32635,30473
9954,38966,78677
9955,52554,95010
9956,52215,34960
9957,34301,75973
9958,44544,47698
9959,8255,79707
9960,110070,99165
9961,49633,47356
9962,52228,90009
9963,80915,95528
9964,86371,76480
9965,43927,87944
9966,52537,12046
9967,99165,44275
9968,93067,72863
9969,91744,75497
9970,94490,97690
9971,48540,30805
9972,26184,88957
9973,36537,53285
9974,49361,84973
9975,77271,52533
9976,12961,75551
9977,55305,30349
9978,81360,91723
9979,7112,90071
9980,44621,92560
9981,96290,43795
9982,20847,79590
9983,57783,80155
9984,56462,74808
9985,92038,80177
9986,118699,46592
9987,72343,78764
9988,88283,86709
9989,83110,39389
9990,52215,33483
9991,39889,93944
9992,89574,78729
9993,84438,93286
9994,52277,86858
9995,48467,44658
9996,96290,98972
9997,45385,75490
9998,60027,96227
9999,55036,77597
10000,45863,96235
10001,93233,75807
10002,67599,99227
10003,91628,88839
10004,56281,51755
10005,46442,41177
10006,32002,73513
10007,88587,96677
10008,46431,78977
10009,79003,44588
10010,75871,71263
10011,67151,81665
10012,86346,73911
10013,13283,46351
10014,84688,52157
10015,76700,42084
10016,67872,97191
10017,103052,31998
10018,69111,95090
10019,93080,37719
10020,87875,39031
10021,68339,49383
10022,50436,97201
10023,95293,86433
10024,55959,70601
10025,87943,39998
10026,44984,84444
10027,103771,88497
10028,90200,88587
10029,42919,93233
10030,84553,81211
10031,38002,13826
10032,92927,48167
10033,50991,50184
10034,51599,51198
10035,43478,90541
10036,94765,31395
10037,98909,75950
10038,50843,96558
10039,46480,47091
10040,31915,82329
10041,43022,94988
10042,89383,46797
10043,84622,88587
10044,41408,35382
10045,28839,95889
10046,97846,48085
10047,46442,47102
10048,59843,94161
10049,66183,48221
10050,45738,75874
10051,42740,44666
10052,43319,51636
10053,103024,46351
10054,72343,42971
10055,56527,37209
10056,40506,45870
10057,43367,98294
10058,94630,70934
10059,84200,33483
10060,88025,30452
10061,30491,30684
10062,94071,47045
10063,59052,44632
10064,67797,75874
10065,15750,43321
10066,100089,30033
10067,27263,32862
10068,94608,50039
10069,32448,10439
10070,38624,81888
10071,15590,86107
10072,67890,90796
10073,94362,77269
10074,65858,79949
10075,48841,72873
10076,7428,81627
10077,92357,33618
10078,92778,72855
10079,65487,47140
10080,94646,78448
10081,117669,80812
10082,85792,54887
10083,53611,53326
10084,13112,30121
10085,92004,80830
10086,84437,82324
10087,9333,90377
10088,95553,95090
10089,91441,91631
10090,20267,47112
10091,74159,50670
10092,24498,75377
10093,52885,39726
10094,37806,42070
10095,79886,53731
10096,49685,38190
10097,106179,50516
10098,40868,77401
10099,78280,50449
10100,94646,35299
10101,31424,48063
10102,54681,93969
10103,45342,60871
10104,90502,31660
10105,27774,81211
10106,1000,33392
10107,38507,97377
10108,115825,45570
10109,92560,33383
10110,51774,75369
10111,7344,77976
10112,7780,92351
10113,15986,37973
10114,102300,32944
10115,39194,35445
10116,49102,33554
10117,70507,75874
10118,98401,78275
10119,39438,40326
10120,32267,97178
10121,30491,53479
10122,82466,38184
10123,45213,73908
10124,85880,77303
10125,53140,86339
10126,91305,33937
10127,30268,102476
10128,49107,94437
10129,85021,89644
10130,78283,95201
10131,85204,30491
10132,89094,88407
10133,24095,74295
10134,93643,89049
10135,93598,75383
10136,78219,84906
10137,93548,94488
10138,35056,53683
10139,104583,45860
10140,40378,86822
10141,15324,52193
10142,62399,74562
10143,93067,85685
10144,81210,30004
10145,32687,44435
10146,51671,45942
10147,68420,83372
10148,95423,47391
10149,47109,99306
10150,19065,36851
10151,13725,32353
10152,39099,90150
10153,9532,72869
10154,75907,81212
10155,43064,31630
10156,97083,32370
10157,65598,54378
10158,94724,42549
10159,30483,41188
10160,15299,39970
10161,50562,100109
10162,85098,31781
10163,80994,70959
10164,82902,31849
10165,81734,97313
10166,44002,99165
10167,90762,44428
10168,63302,39395
10169,102391,31186
10170,52432,31778
10171,93780,42919
10172,84355,30642
10173,39792,52568
10174,26124,78339
10175,95969,75871
10176,79936,75578
10177,54182,88952
10178,117677,74143
10179,98923,73826
10180,76294,30350
10181,88145,75945
10182,65440,41118
10183,41363,53717
10184,63101,75577
10185,74000,42913
10186,29929,92697
10187,32881,30236
10188,76925,84924
10189,89410,89679
10190,54130,88297
10191,50380,31806
10192,46692,75192
10193,71046,41178
10194,82899,39384
10195,80309,95086
10196,66474,39685
10197,92327,50424
10198,32889,50819
10199,62463,84089
10200,97690,31335
10201,105415,49982
10202,89286,74727
10203,34977,37922
10204,60277,97509
10205,52247,44428
10206,1192,49326
10207,22878,40005
10208,88361,30638
10209,61955,46245
10210,54491,98669
10211,67543,34229
10212,51586,54472
10213,85096,33325
10214,93001,32443
10215,98587,72863
10216,83085,46029
10217,97346,51822
10218,94032,89752
10219,90895,43539
10220,81387,77929
10221,43178,34147
10222,43544,31850
10223,30567,39627
10224,99716,72357
10225,103020,84481
10226,83580,48043
10227,80963,30854
10228,32868,48346
10229,42901,52215
10230,107152,77569
10231,53677,47077
10232,94197,48552
10233,77940,32301
10234,52264,90132
10235,17426,51768
10236,41395,49745
10237,72812,24130
10238,93599,70930
10239,46733,47661
10240,91458,49334
10241,50925,39203
10242,88508,32538
10243,89732,74702
10244,93067,45409
10245,12188,42528
10246,81924,92978
10247,85868,71435
10248,67448,76523
10249,98909,86043
10250,91133,52270
10252,93826,66920
10253,79567,44405
10254,33272,86223
10255,81314,74663
10256,40374,45370
10257,37698,38375
10258,77836,72855
10259,13936,77012
10260,30784,47303
10261,49885,93592
10262,48693,49048
10263,80946,53203
10264,94197,88107
10265,68039,30262
10266,62215,53376
10267,44950,75106
10268,56299,52408
10269,88001,53947
10270,76898,39201
10271,15506,77303
10272,85005,30376
10273,30042,99622
10274,46853,71623
10275,63253,44260
10276,42759,32540
10277,94545,52311
10278,98777,88983
10279,51847,79744
10280,31841,90377
10281,44157,30121
10282,27755,74973
10283,14956,94046
10284,98909,86162
10285,42699,31247
10286,80006,94578
10287,66291,88458
10288,99646,75383
10289,98040,78224
10290,36591,51190
10291,68102,42569
10292,52826,48089
10293,46876,75346
10294,45490,90796
10295,99621,90071
10296,38837,53440
10297,90713,37050
10298,76898,32461
10299,51636,79373
10300,48608,52718
10301,30338,82109
10302,28955,70896
10303,49301,76740
10304,26421,52356
10305,82912,80646
10306,87994,52100
10307,46692,48540
10308,8068,47204
10309,68822,43862
10310,55627,86830
10311,90445,93612
10312,96733,52157
10313,61878,87235
10314,32612,35334
10315,13114,31104
10316,44805,51985
10317,92064,82468
10318,62728,45943
10319,50321,31326
10320,30693,51129
10321,24254,32538
10322,76903,80782
10323,67874,46351
10324,85281,52312
10325,33594,36152
10326,54804,31884
10327,80988,50464
10328,43619,88395
10329,85880,76445
10330,45183,47285
10331,52305,91855
10332,75393,76262
10333,47816,35531
10334,75740,90041
10335,92088,71484
10336,45900,97603
10337,93213,87979
10338,55332,94996
10339,39998,54345
10340,76947,34547
10341,92478,37002
10342,67555,41300
10343,96235,79004
10344,42230,98933
10345,8236,74072
10346,53894,33406
10347,47888,31417
10348,77977,97690
10349,47067,53056
10350,99110,30128
10351,82532,54754
10352,87859,29957
10353,55395,80245
10354,32508,35179
10355,6747,37823
10356,34368,38183
10357,119385,52315
10358,26285,45436
10359,53014,52834
10360,86219,78221
10361,103313,81007
10362,32269,74543
10363,32608,77394
10364,84370,45698
10365,47030,44303
10366,37163,81314
10367,35449,23551
10368,62790,93738
10369,12880,53872
10370,46730,35719
10371,40847,52718
10372,31843,54357
10373,91305,36318
10374,27858,98645
10375,91841,81208
10376,97901,77976
10377,91283,88419
10378,85807,98438
10379,77239,54496
10380,54238,86782
10381,48165,49680
10382,48552,98930
10383,40512,47077
10384,65598,94028
10385,49447,33733
10386,33784,35873
10387,65532,75876
10388,70198,78238
10389,74139,38070
10390,64870,72202
10391,68547,88575
10392,78579,72988
10393,81279,44816
10394,99255,49332
10395,36850,65917
10396,91367,35744
10397,55169,81593
10398,56484,41128
10399,39099,38066
10400,52073,78216
10401,33641,50562
10402,67874,30199
10403,60034,30126
10404,95605,74642
10405,70895,97713
10406,96636,53291
10407,96144,34753
10408,11878,77401
10409,47112,79358
10410,27846,29991
10411,13960,45096
10412,39131,81894
10413,94373,33474
10414,68673,37849
10415,76903,53547
10416,86429,48328
10417,23553,72868
10418,69929,95122
10419,33296,86812
10420,93955,83946
10421,79872,30310
10422,78196,50913
10423,65850,84511
10424,67388,90101
10425,92164,48453
10426,80393,57592
10427,98862,88587
10428,52947,72668
10429,117469,94722
10430,46447,96429
10431,81305,50121
10432,30236,52742
10433,80915,31715
10434,57786,90142
10435,43000,88354
10436,29891,31107
10437,77110,72869
10438,37805,37461
10439,86242,91856
10440,75383,40352
10441,20947,96677
10442,67755,72869
10443,92830,74420
10444,30235,48505
10445,89614,44663
10446,89735,52468
10447,55624,39594
10448,15786,53326
10449,47784,97853
10450,98685,73131
10451,93997,53484
10452,77723,30651
10453,64874,44918
10454,51481,48421
10455,94147,92640
10456,90046,44398
10457,97554,38780
10458,97249,77401
10459,97145,75700
10460,44157,77582
10461,33904,70723
10462,46491,34666
10463,99570,50088
10464,50550,47660
10465,33034,95918
10466,46425,79922
10467,73218,86906
10468,46066,49925
10469,27304,33811
10470,66853,45915
10471,69944,77371
10472,42024,84968
10473,9708,32954
10474,95423,45702
10475,104582,44002
10476,51701,30795
10477,88127,82294
10478,91881,31120
10479,97884,48169
10480,51875,47615
10481,117674,37360
10482,117539,81387
10483,72729,95178
10484,77110,46395
10485,5969,73682
10486,95504,88505
10487,68026,96388
10488,92104,54108
10489,35469,50083
10490,59912,45493
10491,37805,33515
10492,32153,53285
10493,38534,72039
10494,53639,106794
10495,106992,46433
10496,45893,93307
10497,75819,82455
10498,51121,81007
10499,36920,81212
10500,73413,72548
10501,41570,71756
10502,40227,53428
10503,80159,35896
10504,77458,40616
10505,61213,45918
10506,88587,30491
10507,47722,36953
10508,45287,51555
10509,87980,48400
10510,95737,70929
10511,51529,31424
10512,41288,54496
10513,79433,72873
10514,46432,39164
10515,34977,50440
10516,29765,73508
10517,58777,94559
10518,55100,81656
10519,85496,94980
10520,7996,73549
10521,34417,38121
10522,78794,53545
10523,85814,31527
10524,47065,44422
10525,85178,94981
10526,50562,82058
10527,53370,52407
10528,50319,35880
10529,75663,75987
10530,12187,81007
10531,79357,52537
10532,24717,80442
10533,49261,41131
10534,61410,80117
10535,16891,41701
10536,44552,79022
10537,88509,40441
10538,103925,46988
10539,99393,39203
10540,96530,97794
10541,46313,47289
10542,30576,42507
10543,88977,44451
10544,84252,71098
10545,48609,95303
10546,58565,77977
10547,80999,30355
10548,60070,31175
10549,65127,81665
10550,79066,72343
10551,13167,48414
10552,94769,46780
10553,56298,83593
10554,96107,94950
10555,44417,43654
10556,118351,46298
10557,54556,50733
10558,54921,86747
10559,45002,95750
10560,92872,72419
10561,94890,43851
10562,34960,40419
10563,38925,84688
10564,60474,88446
10565,116795,51507
10566,75871,79325
10567,93598,35947
10568,36565,72099
10569,15590,83364
10570,64112,97029
10571,86145,98051
10572,49925,77624
10573,42749,86604
10574,38995,53270
10575,50341,44552
10576,79904,75015
10577,83113,74725
10578,107295,94724
10579,66706,33758
10580,98804,35733
10581,24057,41263
10582,84731,53210
10583,48354,98741
10584,87635,89107
10585,52315,98140
10586,77535,45341
10587,52465,78448
10588,91431,43594
10589,97950,75874
10590,97288,90203
10591,86025,70931
10592,54754,39888
10593,32590,38321
10594,89644,86870
10595,57839,70930
10596,67442,74629
10597,95217,37014
10598,95512,30763
10599,85109,34666
10600,10405,44267
10601,45893,51735
10602,90142,45326
10603,30848,88419
10604,94008,95126
10605,53674,72347
10606,81074,98337
10607,7766,33353
10608,94910,72842
10609,29968,84958
10610,117337,88107
10611,37300,86042
10612,39629,37145
10613,66474,97168
10614,104339,43629
10615,45428,72347
10616,32596,79735
10617,52264,70929
10618,48956,85685
10619,97603,38921
10620,24266,48540
10621,80915,36245
10622,33384,43910
10623,110025,85771
10624,86266,39421
10625,119020,48187
10626,74647,46924
10627,89679,102300
10628,46432,49034
10629,42759,33687
10630,84240,92830
10631,45302,91377
10632,48850,36318
10633,80081,78966
10634,75840,30269
10635,42759,47176
10636,28958,41178
10637,95737,75705
10638,53831,49588
10639,31010,37175
10640,45971,51599
10641,51165,33881
10642,82188,81922
10643,23577,78216
10644,43182,46748
10645,46068,51822
10646,51979,47894
10647,92460,52635
10648,52103,94996
10649,63069,41288
10650,35522,47512
10651,44451,52546
10652,52248,47232
10653,57795,97503
10654,78436,39726
10655,69703,43935
10656,52531,43544
10657,50206,45714
10658,79366,80036
10659,115850,73067
10660,77955,37285
10661,100688,33682
10662,11737,47304
10663,93211,42516
10664,40877,54065
10665,75578,98214
10666,58740,80407
10667,38155,32935
10668,64898,92394
10669,39516,36266
10670,116981,87064
10671,99341,44371
10672,94552,49325
10673,49126,52490
10674,92641,34465
10675,29225,93944
10676,90479,92179
10677,40519,48568
10678,6942,47215
10679,67565,34815
10680,80974,33379
10681,85009,43092
10682,96998,95082
10683,31135,47445
10684,69782,44552
10685,30562,47042
10686,41220,44213
10687,32001,46557
10688,108649,73811
10689,11888,43544
10690,88810,85715
10691,80081,31560
10692,88749,81388
10693,81038,85823
10694,73326,34143
10695,14361,33962
10696,84295,31484
10697,85053,81937
10698,68240,44771
10699,94608,31126
10700,92111,89733
10701,75567,78712
10702,53718,78245
10703,117245,32398
10704,91070,30255
10705,45303,30827
10706,85151,49537
10707,32687,93307
10708,94018,34436
10709,55691,98744
10710,68339,51151
10711,62001,49920
10712,77976,35980
10713,91363,76464
10714,99068,77358
10715,80859,57123
10716,47816,43988
10717,26323,78961
10718,95370,72581
10719,98633,32692
10720,45174,85208
10721,92397,44270
10722,47778,40446
10723,74813,51590
10724,83136,33333
10725,103637,85318
10726,93001,96137
10727,75119,78216
10728,85807,83014
10729,46351,42913
10730,92753,91627
10731,51263,70723
10732,45286,75376
10733,52284,30840
10734,96668,97328
10735,26742,72355
10736,45481,44660
10737,5346,44263
10738,33904,89318
10739,68673,52635
10740,103464,72437
10741,67742,77022
10742,32158,76534
10743,52952,33883
10744,56268,84910
10745,100053,35897
10746,47815,32001
10747,89586,32891
10748,81178,71429
10749,38495,61699
10750,71457,44332
10751,43596,73628
10752,88936,92154
10753,70118,86132
10754,62287,39786
10755,46351,79578
10756,22777,48402
10757,81401,41839
10758,94196,94335
10759,49786,48229
10760,19157,52635
10761,69084,48199
10762,84860,94358
10763,79922,88560
10764,78864,84027
10765,86339,29999
10766,82352,32419
10767,7374,95874
10768,92557,72856
10769,91020,94491
10770,43922,32448
10771,80492,90301
10772,96359,53997
10773,49048,89248
10774,90923,76025
10775,32001,31784
10776,87268,35191
10777,13168,77401
10778,33222,44452
10779,95705,95086
10780,24091,44406
10781,41331,84968
10782,42992,83894
10783,74870,49010
10784,44626,32289
10785,30491,75369
10786,73219,89240
10787,26133,43619
10788,74161,97164
10789,68102,30236
10790,53578,48225
10791,94629,86095
10792,69020,95304
10793,80974,42565
10794,48068,52419
10795,67316,75702
10796,88853,32956
10797,48191,31554
10798,99858,74614
10799,24909,78964
10800,117730,32972
10801,47814,30580
10802,72884,44410
10803,30376,72509
10804,89784,80859
10805,44232,74817
10806,85936,96558
10807,87980,52261
10808,52234,47581
10809,72344,44268
10810,60801,52947
10811,96007,78465
10812,78460,74301
10813,99512,39720
10814,37806,44684
10815,44993,37143
10816,89381,45600
10817,48568,91702
10818,39998,35697
10819,67629,35234
10820,90572,95873
10821,80878,47228
10822,98382,77976
10823,87859,53451
10824,72863,34489
10825,30224,47791
10826,68094,36075
10827,57097,36034
10828,92038,33718
10829,52923,50121
10830,85009,94156
10831,44192,50914
10832,89268,96560
10833,94170,33937
10834,41449,80729
10835,8040,39724
10836,68783,47125
10837,52718,98522
10838,72027,93893
10839,50090,27945
10840,45936,33384
10841,84295,73820
10842,59405,73016
10843,63085,74348
10844,10500,52157
10845,46748,52305
10846,7377,72509
10847,68097,96464
10848,24122,52630
10849,96358,52693
10850,88419,80758
10851,55691,81647
10852,87217,52494
10853,40241,79692
10854,67826,79127
10855,64930,50154
10856,95386,45115
10857,57783,76915
10858,32461,80592
10859,80082,96295
10860,90570,32538
10861,53564,48191
10862,50148,95571
10863,80970,47360
10864,34087,30526
10865,92088,79692
10866,87733,36969
10867,80511,80249
10868,83724,77371
10869,54598,51821
10870,32549,47130
10871,107519,44704
10872,43848,85811
10873,43849,42965
10874,34800,35045
10875,90142,88819
10876,53787,95420
10877,76815,88242
10878,48841,46373
10879,56979,84682
10880,47682,30118
10881,5487,94576
10882,47816,60848
10883,49055,78690
10884,33904,84775
10885,84862,82189
10886,81187,98737
10887,79358,43544
10888,92207,77976
10889,33618,47890
10890,78280,75406
10891,93834,39849
10892,75874,115050
10893,19619,84536
10894,86804,88083
10895,91517,31768
10896,46732,35079
10897,73729,90071
10898,35854,91322
10899,87980,79841
10900,87216,75578
10901,78433,72511
10902,85496,86323
10903,14518,93067
10904,46788,80825
10905,59302,53592
10906,96735,79701
10907,81099,90339
10908,32002,54472
10909,85427,77364
10910,26774,43044
10911,15753,45653
10912,88359,75934
10913,59105,45707
10914,93310,90551
10915,43033,48695
10916,64868,37209
10917,9774,79861
10918,78221,78087
10919,39578,37099
10920,30236,70929
10921,51344,72210
10922,30481,38820
10923,89586,84602
10924,87856,31424
10925,51636,80726
